iteration,scenario,monitoring_cost_pct,monitoring_cost_euro,implementation_cost_pct,implementation_cost_euro,total_governance_cost_pct,total_governance_cost_euro,disbursement_lag_months,mobilization_ratio,gross_mobilization_ratio,net_mobilization_ratio,risk_premium_bps,mrv_reduction,lag_reduction,effective_lag_reduction,risk_premium_reduction_bps,effective_risk_premium_reduction_bps,bluewashing_risk_reduction,effective_bluewashing_reduction,legal_uncertainty_penalty,oracle_failure_risk,adoption_friction,gross_benefit,penalty_factor,net_benefit
6875,Blockchain-Enabled Governance,0.024236504362961896,2423650.4362961897,0.004794568914922677,479456.89149226766,0.029031073277884574,2903107.3277884573,3.3519739332489276,4.3081324647632,4.9802959324464835,4.3081324647632,268.63850568785756,0.1946492610459416,0.32651508724370276,0.3040031007520985,27.326620537386084,22.74460007652439,0.2182330034449336,0.2037132418923509,0.0321965393290238,0.06653329846256023,0.06894623670115996,0.24237110749715107,0.167676074492744,0.07469503300440708
6876,Blockchain-Enabled Governance,0.02604016121483006,2604016.121483006,0.004179903145972555,417990.3145972555,0.030220064360802615,3022006.4360802616,2.30645316810403,4.839421924092439,5.467883841264245,4.839421924092439,266.3588502140672,0.2560169892762419,0.3657939835425662,0.3421941403686392,34.88665838015276,29.709104199580135,0.2276208944795333,0.2165314165770159,0.035174892901768444,0.04871906829060683,0.06451676144416613,0.2912359046775006,0.1484107226365414,0.1428251820409592
6877,Blockchain-Enabled Governance,0.020472873685839017,2047287.3685839016,0.00825606261131125,825606.2611311249,0.028728936297150266,2872893.6297150264,3.4783554526201286,4.456908611528264,5.340132283904268,4.456908611528264,267.0742805312687,0.12598635189283622,0.29658744724202735,0.2725358386678357,41.91750530592088,33.191654057171135,0.20512813404789057,0.18744405604337028,0.04086283385510149,0.08620991014519569,0.08109449269632979,0.25861728563538144,0.20816723669662696,0.05045004893875449
6878,Blockchain-Enabled Governance,0.02531794353657443,2531794.353657443,0.006619691022611113,661969.1022611113,0.031937634559185545,3193763.455918554,2.7278148031888696,4.326246915201057,4.925472775614075,4.326246915201057,243.55058627569207,0.2125921817389736,0.23513511648577112,0.22467742184931505,43.62650265472698,36.835478719050556,0.22106609740032557,0.20217079773678942,0.02571402229246822,0.08547352979827984,0.04447525657907797,0.2795057372029847,0.155662808669826,0.1238429285331587
6879,Blockchain-Enabled Governance,0.030863892368383238,3086389.2368383235,0.005787349717878146,578734.9717878145,0.03665124208626138,3665124.208626138,2.9345994645049855,3.822059237387817,4.622204507821742,3.822059237387817,281.6416061355221,0.186940125207494,0.325431437666821,0.2972386493327421,15.641303915096207,12.40741196718054,0.18002831475390996,0.164987067454219,0.03657196847761182,0.08354934233679628,0.08663203695441035,0.1943534397772653,0.20675334776881846,-0.01239990799155316
6880,Blockchain-Enabled Governance,0.021869634638702742,2186963.4638702744,0.006671347938083094,667134.7938083094,0.028540982576785837,2854098.2576785837,3.075705975408317,3.3944766582300603,4.08447550709662,3.3944766582300603,254.68928712914905,0.18984772357001561,0.3671766728554898,0.34348863744107877,17.632576815915506,13.995658644946415,0.22301081176628476,0.20765811361129777,0.07290445632930535,0.06884284234199649,0.06451399875213207,0.22097191723129062,0.2062612974234339,0.014710619807856706
6881,Blockchain-Enabled Governance,0.020078590758483228,2007859.0758483228,0.0076722394998965425,767223.9499896542,0.02775083025837977,2775083.025837977,2.6448472235737395,3.9313550734231892,4.5657551527971485,3.9313550734231892,226.93064163917694,0.20700273693169713,0.3491244249659274,0.33630329615119287,34.723817618678254,28.57192169969404,0.2300500673157444,0.2075121069341084,0.042472990374429385,0.09796980563671204,0.03672366611412479,0.2750608230527247,0.1771664621252662,0.09789436092745851
6882,Blockchain-Enabled Governance,0.030338986665633436,3033898.6665633437,0.00540185045742138,540185.045742138,0.035740837123054814,3574083.7123054815,2.7287170111307204,3.6253956993358685,4.38914362336654,3.6253956993358685,329.37933521043254,0.19072770693327967,0.22213554423749593,0.20085593430400484,11.885428408753103,9.48363907879925,0.15975556983446837,0.15122010027398433,0.052854565500195703,0.05342830656438535,0.09579560986755017,0.1613144238888763,0.20207848193213124,-0.04076405804325495
6883,Blockchain-Enabled Governance,0.02469931328822459,2469931.328822459,0.008766277552076885,876627.7552076885,0.03346559084030148,3346559.0840301476,3.1756896044240714,4.474674357101132,5.433628609052611,4.474674357101132,240.54181431930704,0.26003516911239627,0.3515497856105905,0.3227094271174994,33.58639045605182,26.012318197962422,0.20762634322963744,0.1899051659111336,0.05812109953404189,0.08535129522993133,0.08203776441791782,0.2777861405475378,0.22551015918189105,0.05227598136564676
6884,Blockchain-Enabled Governance,0.03334012232974514,3334012.232974514,0.004345938818614036,434593.8818614036,0.03768606114835918,3768606.1148359175,3.104508942932808,4.807396215030248,5.355031919406788,4.807396215030248,231.5274581152913,0.17793496475504383,0.25427484265967304,0.24906242723779765,38.07562706280102,33.216675427804006,0.17178689217595236,0.1573470715700952,0.023057443633454282,0.08405659141366383,0.020499139306721755,0.24785987571724735,0.12761317435383987,0.12024670136340748
6885,Blockchain-Enabled Governance,0.03438284526324599,3438284.526324599,0.007052343346173391,705234.3346173391,0.04143518860941938,4143518.860941938,2.9369471184717315,4.135913357913155,4.642547728276695,4.135913357913155,310.55034295005146,0.2306143239059288,0.37942137695578976,0.35455816160052495,18.48150946986994,15.993525195924274,0.20798342516628057,0.19833329987814335,0.022692362204670368,0.04639853046184828,0.06552929504064789,0.23359306667573282,0.13462018770716655,0.09897287896856627
6886,Blockchain-Enabled Governance,0.03908588101550657,3908588.1015506573,0.006181233120310808,618123.3120310807,0.04526711413581738,4526711.413581738,2.819065827392532,4.54422531665968,5.2390267130872985,4.54422531665968,326.99004648399597,0.14291374922419592,0.32806853299545485,0.309736955364756,14.33122066255473,12.063906346863014,0.22719186843272157,0.2090806800506637,0.022613167079435316,0.07971759071747393,0.05587728107697795,0.1929396603793303,0.1582080388738872,0.034731621505443094
6887,Blockchain-Enabled Governance,0.027694154718821733,2769415.4718821733,0.009914977593143501,991497.7593143502,0.037609132311965235,3760913.2311965236,3.718579085914761,4.14475093362982,4.7682954581371115,4.14475093362982,296.7803223814206,0.1815896352922714,0.25023018420182647,0.22724646110313684,30.171055328423837,25.339113237226204,0.18003195373682915,0.17332883023621598,0.031068289218533107,0.037232965379089385,0.09185032242214149,0.2246920745880207,0.16015157701976396,0.06454049756825675
6888,Blockchain-Enabled Governance,0.026079000591829552,2607900.0591829554,0.007578840433997986,757884.0433997986,0.033657841025827535,3365784.102582754,4.075399124260936,4.77608172504346,5.4656958228243875,4.77608172504346,237.12262379871143,0.15619127578896183,0.24489305808410403,0.23321437847227558,46.81510121180149,39.29237693232577,0.19969367099255678,0.1898026919507663,0.0634704661364817,0.049530758749781086,0.04768889613774847,0.27358667126479164,0.16069012102401126,0.11289655024078038
6889,Blockchain-Enabled Governance,0.030620607849436918,3062060.784943692,0.009307195778043181,930719.577804318,0.0399278036274801,3992780.36274801,2.6731452980372015,4.189095659294636,4.871450707338044,4.189095659294636,282.10853444863767,0.16630604377677677,0.27454937861612955,0.26240413142670777,30.7121930104471,25.437471030915532,0.17189005472568042,0.1597458074550284,0.0568585628197691,0.07065125024268012,0.044237023047147724,0.22613036812463413,0.17174683610959696,0.05438353201503718
6890,Blockchain-Enabled Governance,0.029404729038947294,2940472.9038947294,0.006500832904453382,650083.2904453381,0.03590556194340068,3590556.1943400674,3.6842161335430763,4.998748422056243,5.411448673144498,4.998748422056243,270.00909312488324,0.20667214096375172,0.26774280570545755,0.2660054539230373,45.54540164422915,41.06305849764375,0.2081950727907968,0.1957572016148337,0.032184521857138534,0.05974142908012618,0.006488883157262163,0.29044463136194126,0.09841483409452688,0.19202979726741437
6891,Blockchain-Enabled Governance,0.0302101137081084,3021011.37081084,0.005876976176843601,587697.6176843601,0.036087089884952,3608708.9884952,3.0672095735469864,4.194651569293659,4.76601484596142,4.194651569293659,286.7538338237117,0.1827088986239301,0.20897490792333304,0.20085409978612057,34.551413521221065,29.457300071502793,0.17433874267751723,0.16131967142904802,0.03389867198377665,0.07467686785232361,0.03886020679665412,0.22983220303413185,0.14743574663275438,0.08239645640137747
6892,Blockchain-Enabled Governance,0.027829703956803755,2782970.3956803754,0.005293704030943727,529370.4030943727,0.03312340798774748,3312340.798774748,2.83279938128316,3.5290928945844,4.30260427766757,3.5290928945844,253.8498346544453,0.13122589530413295,0.3531700480432362,0.32832508437472785,25.554909961245272,19.908202783993627,0.23812894616133695,0.2158368765782255,0.057001805064791244,0.09361343903150751,0.0703484449096509,0.229095439729271,0.22096368900594965,0.00813175072332134
6893,Blockchain-Enabled Governance,0.01907461667897183,1907461.667897183,0.005222848190075424,522284.8190075424,0.024297464869047252,2429746.4869047254,3.2491864995296895,3.9900075953345056,4.618449628136328,3.9900075953345056,274.28248415279273,0.24773197061823912,0.25029358081535963,0.23873231116288093,23.903206544059515,19.918914639183182,0.19003770287943658,0.17432955311799872,0.03783550533286699,0.08265807007467042,0.04619083563716078,0.2249714627988142,0.1666844110446982,0.058287051754116
6894,Blockchain-Enabled Governance,0.023199604360685838,2319960.4360685837,0.006632680753103508,663268.0753103507,0.029832285113789346,2983228.5113789346,2.6122457086796707,4.495804718109616,5.275988654674873,4.495804718109616,260.93433387114976,0.219426322855973,0.38541709414051284,0.34092991944779366,32.242324392850904,26.22053954946189,0.18039505491880742,0.17294964256274833,0.030067588242742867,0.04127281847836756,0.11542605496501487,0.26300694842279176,0.1867664616861253,0.07624048673666647
6895,Blockchain-Enabled Governance,0.020683236967916966,2068323.6967916966,0.003912984656904204,391298.4656904204,0.02459622162482117,2459622.162482117,2.7047885961006584,4.877970056600635,5.600623664166222,4.877970056600635,286.3750547535002,0.27007186322727117,0.2726528189286189,0.24486360978656893,26.31063232362288,22.062703524125087,0.23464934388416153,0.2234026496365199,0.011601551407908785,0.0479297920099608,0.10192159116948384,0.2512732471441302,0.16145293458735344,0.08982031255677675
6896,Blockchain-Enabled Governance,0.020962072280782198,2096207.2280782198,0.004544211164329331,454421.1164329331,0.02550628344511153,2550628.3445111527,3.5563217143314896,4.373131289965173,5.081173815808759,4.373131289965173,271.7328979275402,0.23682528195463426,0.30774524173701845,0.2857800215439577,23.819125479893927,19.715957020295058,0.20782268502120277,0.19362941724083857,0.03259383565526113,0.06829508423931749,0.07137468663717308,0.23622705554734152,0.1722636065317517,0.06396344901558981
6897,Blockchain-Enabled Governance,0.035121386930800094,3512138.6930800094,0.005248849959739608,524884.9959739608,0.0403702368905397,4037023.6890539704,3.503478137095038,4.445107823393443,5.276197961405937,4.445107823393443,278.1002581847915,0.20612486793779922,0.3223319208839658,0.30435773950964556,27.76427166638455,22.342835299104514,0.19936639579318577,0.1758399184366794,0.02149746073978387,0.11800623301086176,0.05576295802484503,0.2396555594947024,0.19526665177549068,0.04438890771921172
6898,Blockchain-Enabled Governance,0.018088010852230437,1808801.0852230438,0.00752715016134069,752715.016134069,0.025615161013571128,2561516.1013571126,4.3312898349167,3.8954562010157745,4.156522570395543,3.8954562010157745,278.5173323870457,0.19595566342074788,0.2776120815911963,0.2634644742403485,30.665370475093656,28.264468806803016,0.21490083233132315,0.21143857613095446,0.01122084724339144,0.0161109483048942,0.05096178548771216,0.24653756616127626,0.07829358103599779,0.16824398512527847
6899,Blockchain-Enabled Governance,0.026826822649190205,2682682.2649190207,0.0026637367538322803,266373.67538322805,0.029490559403022486,2949055.9403022486,3.9275895091971815,5.007633473942048,5.528615272508396,5.007633473942048,287.09820360935777,0.26732264971849284,0.295495382548337,0.2803348271270366,42.174115465680885,36.99915174941306,0.22409205644957736,0.21084969769885514,0.01230579090703873,0.059093387603865594,0.05130555777405568,0.302132398676787,0.12270473628496001,0.17942766239182698
6900,Blockchain-Enabled Governance,0.03646785513046038,3646785.513046038,0.004026408826446698,402640.8826446698,0.04049426395690708,4049426.3956907075,3.0439812566236375,5.003396643290427,5.621568824980404,5.003396643290427,292.341917286045,0.19208498355047882,0.3326105659711955,0.3079551389241141,44.044882006210685,37.773017013512295,0.21910594152358592,0.21276848949970958,0.03934597873000284,0.028924145004046536,0.0741270108936245,0.29493904206600197,0.1423971346276739,0.15254190743832807
6901,Blockchain-Enabled Governance,0.02603268435045884,2603268.435045884,0.007603824566878374,760382.4566878374,0.033636508917337216,3363650.8917337214,2.9258528184942625,4.45062032938774,4.902087159973724,4.45062032938774,279.59682307749114,0.20459547328065109,0.23594986559751585,0.22488944564228597,35.312637127223816,31.25268779520089,0.19217242883237312,0.18524799200060701,0.03206301003734605,0.036032415647960114,0.04687614433354586,0.24837666683044318,0.11497157001885203,0.13340509681159116
6902,Blockchain-Enabled Governance,0.028977784515051567,2897778.4515051567,0.0055718815003064906,557188.150030649,0.034549666015358055,3454966.6015358055,2.402777846845612,3.8603798473844,4.8441523911549424,3.8603798473844,259.94293691946285,0.18169898406768054,0.2850528094022284,0.253663854312961,23.90769827137148,18.020549368332205,0.19450649672423054,0.17857366798851224,0.0542145040181512,0.0819141211427386,0.11011628040113595,0.21252402869075485,0.24624490556202577,-0.03372087687127093
6903,Blockchain-Enabled Governance,0.031600391353582634,3160039.1353582633,0.005116830197364804,511683.01973648043,0.036717221550947435,3671722.1550947437,3.1214589323840567,3.693425086230737,4.292494485786218,3.693425086230737,302.29056717219356,0.1749177399165632,0.3351902630383442,0.3136702909220373,29.199417424676227,24.142203850070565,0.20135343461594443,0.1877294308876945,0.041331304819127467,0.06766213724755156,0.06420225910275057,0.24099410315950054,0.1731957011694296,0.06779840199007095
6904,Blockchain-Enabled Governance,0.024138304229829394,2413830.4229829395,0.0029470772611325706,294707.72611325706,0.027085381490961964,2708538.1490961965,3.8457099438157414,3.8974418660802224,4.471304216818275,3.8974418660802224,266.0650015660595,0.24442217311695974,0.2814822949006259,0.2615596803373867,18.859508391522667,15.912769897723582,0.20451787388331158,0.18966551246637717,0.012847992912594874,0.07262133687840154,0.070777505101245,0.21741238263787957,0.15624683489224142,0.06116554774563815
6905,Blockchain-Enabled Governance,0.028758643791684572,2875864.3791684574,0.00591859405138658,591859.405138658,0.034677237843071154,3467723.7843071152,3.223814081511837,3.7064698426644824,4.250407732997487,3.7064698426644824,239.77900110772921,0.17028686456157568,0.23442910557852603,0.21331688680584907,31.46214920951329,26.52871039442842,0.1888001257648466,0.1827161721415328,0.03452320537370498,0.03222430916646442,0.09005801016292778,0.22530058416548682,0.15680552470309717,0.06849505946238965
6906,Blockchain-Enabled Governance,0.03463828832521613,3463828.8325216128,0.006365909119886312,636590.9119886312,0.04100419744510244,4100419.744510244,3.003731170287815,4.58023067239585,5.176985828955453,4.58023067239585,268.39349545076783,0.15367458726972055,0.2612783364834578,0.23882352284370126,33.04500254817597,28.364987807315604,0.17609170642863248,0.17325914259026604,0.0395976427483892,0.016085731098951214,0.08594211805684158,0.22863314467826484,0.141625491904182,0.08700765277408284
6907,Blockchain-Enabled Governance,0.0304048040113378,3040480.40113378,0.0037571172139096135,375711.7213909613,0.034161921225247416,3416192.122524741,3.0880459205631663,4.620418023857746,5.3524944685424165,4.620418023857746,287.20295407967035,0.22624892883241585,0.3196391123915759,0.299039643341463,27.833414613397935,23.087994413237105,0.1968428909296067,0.18669859355413004,0.05451262485462484,0.051534994876215115,0.06444602131442964,0.24654505310512287,0.1704936410452696,0.07605141205985327
6908,Blockchain-Enabled Governance,0.03079588110275697,3079588.110275697,0.006309551540370105,630955.1540370105,0.03710543264312707,3710543.2643127074,3.406597212318284,3.7704626987540966,4.474877901703288,3.7704626987540966,258.6800607223671,0.2436366733802887,0.374494441254965,0.3581937169385718,23.22728799192936,18.647978650005587,0.21960329686402483,0.20080649002744014,0.06803047744613269,0.08559437451534886,0.04352727976887439,0.25243139821543464,0.19715213173035595,0.05527926648507869
6909,Blockchain-Enabled Governance,0.03513949051899206,3513949.051899206,0.008640895134598852,864089.5134598853,0.04378038565359091,4378038.565359091,3.327206322330791,5.270737401291471,5.8343573903918164,5.270737401291471,247.76840493106266,0.2619797061668353,0.26764423298372153,0.24820263693639258,46.804651784016386,40.920464260564515,0.1871699806146943,0.18332236068191687,0.03252148763749511,0.020556821773135166,0.07263969722266131,0.3013799994515157,0.12571800663329158,0.17566199281822414
6910,Blockchain-Enabled Governance,0.025722051320478157,2572205.1320478157,0.0057519638300804555,575196.3830080455,0.031474015150558615,3147401.5150558613,3.4898930980499836,4.712931814206016,5.237191847626468,4.712931814206016,256.26238626532523,0.21839322225545538,0.3017685131333972,0.28529059494680775,15.630249795765852,13.745104908867837,0.19328615800540655,0.18518429419085777,0.02408783156600233,0.041916420183188495,0.05460449804882521,0.2048432474882374,0.12060874979801603,0.08423449769022137
6911,Blockchain-Enabled Governance,0.032115574906273384,3211557.490627338,0.004321643421036256,432164.34210362565,0.03643721832730964,3643721.832730964,3.268870774279149,4.714238994772538,5.07876202732196,4.714238994772538,274.1358076870959,0.18347201951503173,0.26935563814071434,0.2642143995528315,35.342907750991316,32.17245416636134,0.18701393040001563,0.18037384605963036,0.03511250670009737,0.03550582743318842,0.019087176431023926,0.24983306955720577,0.08970551056430971,0.16012755899289605
6912,Blockchain-Enabled Governance,0.029264970662725973,2926497.0662725973,0.006971938782543723,697193.8782543723,0.036236909445269694,3623690.9445269695,2.833424365610867,5.184801738517899,5.878450783644249,5.184801738517899,282.7351413179378,0.20107362212764257,0.3608355618772896,0.3403734813858845,34.18888365287154,29.070475098816967,0.20582770545100892,0.19132671185167263,0.022550138675046218,0.07045209762972265,0.05670749408663793,0.26874143073062035,0.14970973039140678,0.11903170033921356
6913,Blockchain-Enabled Governance,0.03167207717324798,3167207.717324798,0.0038949719645296793,389497.19645296794,0.03556704913777766,3556704.913777766,2.908713400295656,4.761163911012876,5.5345763043669916,4.761163911012876,275.21895987213657,0.16103600708219556,0.35530365638723665,0.34021570487286446,31.253811846398797,25.775262191949675,0.2344794969490604,0.20934355994719964,0.02562838880140152,0.10719886953408729,0.04246494862391232,0.2543994682711181,0.17529220695940112,0.07910726131171697
6914,Blockchain-Enabled Governance,0.03271076671776541,3271076.671776541,0.004186972939971171,418697.2939971171,0.036897739657736586,3689773.965773658,3.5835570509531407,4.088590386269452,4.503607340425898,4.088590386269452,277.3770995976348,0.16513112186209677,0.2884537794918759,0.28028293653876446,22.234013904121944,19.762697187929337,0.18001379462206005,0.1684776016623483,0.018738872604447943,0.06408504961484796,0.028326350819548027,0.20616080990122998,0.11115027303884392,0.09501053686238606
6915,Blockchain-Enabled Governance,0.029365487921759904,2936548.7921759905,0.0067958355643665015,679583.5564366501,0.036161323486126405,3616132.3486126405,3.90551496765335,4.893870972404753,5.801530231913389,4.893870972404753,291.0138009500564,0.2544503034142794,0.22722548848611637,0.21080428312271077,39.19766164815441,31.391063223451727,0.21679734373112636,0.19845218029503947,0.04227252533331894,0.0846189492932103,0.07226832461803225,0.2729794624963351,0.1991597992445615,0.07381966325177358
6916,Blockchain-Enabled Governance,0.032335669668794406,3233566.9668794405,0.007714749946114372,771474.9946114372,0.04005041961490878,4005041.961490878,3.0411015082088495,4.583981079187367,5.0176913008818085,4.583981079187367,266.98515152883454,0.24501578055572076,0.3114029352395891,0.3078784721571376,32.344958371778,28.796162909012192,0.20905023788946542,0.19790998552768324,0.045109264884057386,0.05328983345942201,0.011318014969061986,0.2693420110676125,0.10971711331254139,0.15962489775507113
6917,Blockchain-Enabled Governance,0.026853509678117494,2685350.9678117493,0.004728349517199656,472834.9517199656,0.03158185919531715,3158185.919531715,2.875937475147922,3.7983613934318927,4.583643441198153,3.7983613934318927,270.3601953645154,0.1746963591156966,0.31371328379239327,0.298106080916121,33.952484804681454,26.638189636532093,0.24205071145675777,0.20913511757826453,0.029691140060217162,0.13598635459649794,0.04974989483263542,0.25743653977075887,0.21542738948935053,0.042009150281408336
6918,Blockchain-Enabled Governance,0.03048932345589458,3048932.345589458,0.005771251141667606,577125.1141667606,0.036260574597562184,3626057.459756219,2.6345434975999993,4.3398102764513204,4.643065354193319,4.3398102764513204,272.1307527693913,0.18722600178405213,0.3125630612014689,0.3050984125551748,34.740660945738504,31.89795715292131,0.17231459292530538,0.163105448536157,0.004500573224691052,0.05344378692952806,0.02388205636840316,0.25282452792830273,0.08182641652262226,0.17099811140568047
6919,Blockchain-Enabled Governance,0.022758132542566617,2275813.2542566615,0.005818623619758162,581862.3619758162,0.02857675616232478,2857675.6162324776,2.257771290870198,4.774063403728629,5.15106170049025,4.774063403728629,293.50288436309967,0.27129185927938665,0.2769422725488863,0.2666022837050377,19.810024728572195,18.01656366025488,0.22861380413004334,0.22564449658377211,0.04020843190906584,0.012988312571808502,0.03733626054514084,0.2369846198925138,0.09053300502601519,0.1464516148664986
6920,Blockchain-Enabled Governance,0.02961238400690735,2961238.4006907353,0.006774919646581556,677491.9646581557,0.03638730365348891,3638730.365348891,2.9025157757077804,5.072187813822924,5.738722271256459,5.072187813822924,291.4766092378161,0.18854204340025355,0.22186234289065312,0.21847315794785313,29.314643352358036,25.134062266513194,0.21897699789715347,0.1962960593090545,0.02375779560734686,0.10357680855023628,0.015276071182888344,0.22784808732397174,0.14261067534047148,0.08523741198350027
6921,Blockchain-Enabled Governance,0.032286580558782745,3228658.0558782746,0.0040079189022755,400791.89022755,0.03629449946105824,3629449.946105825,3.044275383984038,4.1764810780327055,4.94013925246352,4.1764810780327055,234.4137069167336,0.18092524077773983,0.22535973640169982,0.21148772690107384,37.021003130589364,29.87264477614702,0.2282835601408272,0.20204532579096637,0.016597277385562013,0.1149370297785551,0.061554959737347904,0.24910319641415943,0.19308926690146502,0.056013929512694405
6922,Blockchain-Enabled Governance,0.03371902545013264,3371902.545013264,0.0033895633421549684,338956.33421549684,0.03710858879228761,3710858.8792287605,3.335179300035221,4.3024612285615955,5.0197177445168,4.3024612285615955,299.79648119190705,0.16334294994968535,0.33350542047863163,0.3078789484166514,27.840623503982812,22.923175751415542,0.21471050237578926,0.20080287057190474,0.03501488220431986,0.06477387761658344,0.07683974678793005,0.23613411532567624,0.17662850660883334,0.059505608716842906
6923,Blockchain-Enabled Governance,0.027327369438741346,2732736.9438741347,0.00672750825365667,672750.825365667,0.03405487769239802,3405487.769239802,3.613250614028454,4.480273881415392,4.804990078262886,4.480273881415392,265.16644947362715,0.19029451704875827,0.30316029398686634,0.29079703037242227,35.34157450957101,32.337331633211846,0.18750155749001268,0.18447132644367967,0.02806354095257133,0.016161098003116187,0.040781275977320584,0.257875590476307,0.0850059149330081,0.17286967554329888
6924,Blockchain-Enabled Governance,0.02862228964490341,2862228.964490341,0.008567841459759432,856784.1459759432,0.03719013110466284,3719013.110466284,3.6436223581894653,4.757746609176455,5.34199189108318,4.757746609176455,304.63450794478905,0.1852784971889241,0.27364543143930004,0.25822016911580264,27.338737634273393,23.671307019030152,0.19566619210689035,0.1863505875598003,0.030168566017091024,0.04760967874307592,0.05636952256927773,0.2265675179131618,0.13414776732944467,0.09241975058371713
6925,Blockchain-Enabled Governance,0.02492904528164201,2492904.528164201,0.008672568876603266,867256.8876603266,0.03360161415824527,3360161.4158245274,3.20107451700283,4.036283165109631,4.582680418638712,4.036283165109631,270.09827386619713,0.22717251365907387,0.35865497675259106,0.344579544796976,37.46499165539764,31.7531646835739,0.17331053582461659,0.16228739954296612,0.04960928282533837,0.06360338238643179,0.03924504849496252,0.2786758622260981,0.15245771370673267,0.12621814851936541
6926,Blockchain-Enabled Governance,0.023456776598073412,2345677.659807341,0.007336544675489299,733654.4675489299,0.030793321273562713,3079332.1273562713,3.924419026134664,4.478246158343621,5.146701847758731,4.478246158343621,266.27896587158006,0.18330544656431447,0.351901250565297,0.32802582484497467,38.886370041102765,32.49772452897336,0.15323235454846135,0.14737236142153506,0.0582006181424536,0.038242531377882104,0.06784694763649926,0.2649337270887656,0.16429009715683496,0.10064362993193066
6927,Blockchain-Enabled Governance,0.024793237001481446,2479323.7001481447,0.00823338958958951,823338.9589589509,0.03302662659107096,3302662.6591070956,3.816721630675623,4.465359842387604,5.222030646711529,4.465359842387604,249.9382747894552,0.19574054155304713,0.33936216678197884,0.3171920240489922,38.46487759385501,31.317640349440595,0.23372658761033482,0.21832383963409657,0.05458246923803359,0.06590070960141461,0.0653288577899425,0.2823491328881494,0.18581203662939072,0.09653709625875867
6928,Blockchain-Enabled Governance,0.03583645933438671,3583645.933438671,0.004393992378221394,439399.23782213934,0.0402304517126081,4023045.17126081,2.891535489577161,3.5383426061418715,4.065759794303335,3.5383426061418715,270.5453863275351,0.18016973674042913,0.31303072808155064,0.2947327709766988,33.341439736870086,27.91099224472398,0.22058954922322233,0.2062010609097679,0.03919220173421724,0.06522742516189754,0.05845418824213595,0.2555635728184993,0.16287381513825072,0.09268975768024856
6929,Blockchain-Enabled Governance,0.026071404022369054,2607140.4022369054,0.0028184450296651112,281844.5029665111,0.028889849052034164,2888984.9052034165,2.653985818961803,5.30639516741807,5.599505210434569,5.30639516741807,271.506888831914,0.17992184889261412,0.31224783412971097,0.3030600640809106,30.08763951644458,28.138335646314406,0.17017538920211725,0.16732132381888534,0.0185916060503671,0.016771316913764298,0.029424607778011737,0.2376857245433907,0.06478753074214313,0.17289819380124757
6930,Blockchain-Enabled Governance,0.0386615114888764,3866151.14888764,0.00408532505187828,408532.50518782804,0.04274683654075468,4274683.654075468,2.7041533561153845,5.444118247072453,5.852725996855555,5.444118247072453,291.284346599283,0.17088390109842932,0.30312466598205534,0.2940593047427725,39.21515542567188,35.7459218735459,0.19768162975539139,0.1919237000967812,0.029432986334237903,0.029127287476003592,0.029906379310681182,0.26715922752437277,0.08846665312092268,0.1786925744034501
6931,Blockchain-Enabled Governance,0.024345152192525723,2434515.2192525724,0.006032726710535878,603272.6710535878,0.0303778789030616,3037787.8903061603,3.9948083493298574,4.331865011320559,4.872570464775542,4.331865011320559,302.5508795691228,0.19981112354642766,0.26053140988454815,0.24833353279876696,27.419622278415936,23.688456923597478,0.18798479551034974,0.17750224282747468,0.0334944804761212,0.055762768762316936,0.04681921880815273,0.2262539149884768,0.13607646804659088,0.09017744694188592
6932,Blockchain-Enabled Governance,0.03135560348519763,3135560.348519763,0.005650334616617574,565033.4616617573,0.037005938101815204,3700593.8101815204,2.5693685121274874,4.52512136652204,5.404827982137752,4.52512136652204,264.11435865047315,0.19263073184303614,0.32615200197691324,0.3015451079774737,44.50760147417768,35.20169688212707,0.18855663882216012,0.1704479468868661,0.0376011689698065,0.09603847442557292,0.07544609216037045,0.2846014957005033,0.20908573555574989,0.07551576014475342
6933,Blockchain-Enabled Governance,0.03131078213157962,3131078.2131579616,0.008820934106068514,882093.4106068515,0.040131716237648135,4013171.623764813,3.0107312168578724,4.933513932884958,5.491148872428214,4.933513932884958,290.80080798430976,0.13393326619795887,0.30209595366744213,0.2894516314431831,38.3747770629423,33.466660509793165,0.22705083128902193,0.21182332254195255,0.018977709287931365,0.06706651836779978,0.04185531805625691,0.2594538046624414,0.12789954571198806,0.13155425895045333
6934,Blockchain-Enabled Governance,0.028252583272312646,2825258.3272312647,0.0035717129381073434,357171.29381073435,0.03182429621041999,3182429.621041999,3.250460219724796,3.8801117158275193,4.493098043391103,3.8801117158275193,302.5676474233537,0.2627311101908694,0.30471165803687905,0.2850210836201717,24.66576608647633,20.450019065640607,0.24376549406324285,0.22438547470156445,0.0267918335964706,0.07950271811912159,0.06462035139569286,0.25278066120657183,0.17091490311128504,0.08186575809528679
6935,Blockchain-Enabled Governance,0.03048911422650812,3048911.4226508117,0.004273195364223865,427319.53642238653,0.03476230959073198,3476230.959073198,3.3323160154830984,3.672346090828118,4.350661562036008,3.672346090828118,311.85140470995486,0.18352205487943762,0.32105996824761207,0.28813539340056105,27.338519032588685,22.083893923580554,0.19593821448789822,0.1890813399209733,0.05466122011790073,0.034995085490831676,0.10254961098625197,0.232793484477981,0.19220591659498437,0.04058756788299664
